GameID,GameDate,TeamID,OpponentTeamID,MATCHUP,PTS,OPTS,PointsPG,OppPointsPG,PointsPGOpponent,OppPointsPGOpponent,FG_PCT,PlusMinusClutch,Age,PlayoffMins,AdjustedPTS,AdjustedOPTS,PrevPTS,PrevOPTS,PrevMargin,SeriesGP,SeriesLead,SeriesWinPercent,MissingMins
41700112,4/17/18,1610612738,1610612749,BOS vs. MIL,120,106,104,100.4,106.5,106.8,0.482,4,25.16666667,5083.518333,116.6190807,109.1648115,109.816301,110.1946683,0.651489486,2,-1,0,0.759622402
41700112,4/17/18,1610612749,1610612738,MIL @ BOS,106,120,106.5,106.8,104,100.4,0.458,18,26.42857143,7667.41,109.1648115,116.6190807,110.1946683,109.816301,-6.424412483,2,1,0.5,0.919890234
41700162,4/17/18,1610612740,1610612757,NOP @ POR,111,102,111.7,110.4,105.6,103,0.483,58,28.16666667,5848.538333,114.3140951,99.12621863,99.89610113,92.32343892,0.769882501,2,1,0.5,0.750891422
41700162,4/17/18,1610612757,1610612740,POR vs. NOP,102,111,105.6,103,111.7,110.4,0.419,11,25,4731.801667,99.12621863,114.3140951,92.32343892,99.89610113,-21.99065619,2,-1,0,0.867431536
41700102,4/17/18,1610612761,1610612764,TOR vs. WAS,130,119,111.7,103.9,106.6,106,0.426,20,26,8470.206667,126.3373375,122.5529488,110.7881267,109.1648115,-11.76482211,2,1,0.5,0.99007766
41700102,4/17/18,1610612764,1610612761,WAS @ TOR,119,130,106.6,106,111.7,103.9,0.376,-19,28,7948.211667,122.5529488,126.3373375,109.1648115,110.7881267,-17.17252592,2,-1,0,0.870575086
41700132,4/18/18,1610612754,1610612739,IND @ CLE,97,100,105.6,104.2,110.9,109.9,0.423,64,26.08333333,5464.78,99.89610113,97.18256729,100.9259578,77.74605383,3.74339056,2,1,0.5,0.908887708
41700132,4/18/18,1610612739,1610612754,CLE vs. IND,100,97,110.9,109.9,105.6,104.2,0.453,78,29,22942.04,97.18256729,99.89610113,77.74605383,100.9259578,-22.1500473,2,-1,0,0.687687278
41700142,4/18/18,1610612745,1610612750,HOU vs. MIN,102,82,112.4,103.9,109.5,107.3,0.453,69,29.73333333,17976.10167,99.12621863,84.44825044,101.06987,104.015528,16.62161954,2,-1,0,0.785015861
41700142,4/18/18,1610612750,1610612745,MIN @ HOU,82,102,109.5,107.3,112.4,103.9,0.428,-4,28.33333333,9025.015,84.44825044,99.12621863,104.015528,101.06987,4.889309352,2,1,0.5,0.961059833
41700172,4/18/18,1610612762,1610612760,UTA @ OKC,102,95,104.1,99.8,107.9,104.4,0.435,28,26.07142857,2527.585,105.0453847,92.32343892,111.224525,112.7317781,18.90108605,2,-1,0,0.744221547
41700172,4/18/18,1610612760,1610612762,OKC vs. UTA,95,102,107.9,104.4,104.1,99.8,0.407,-12,27.16666667,12557.425,92.32343892,105.0453847,112.7317781,111.224525,7.686393355,2,1,0.5,0.843305009
